changeType,show,season,episode,title,field,old,new,traktSlug
traktIds_changed,Law & Order: SVU,12,20,Totem,traktIds,,"{'imdb': 'tt1865798', 'plex': {'guid': '5d9c13e9e264b7001fcbb69c'}, 'tmdb': 214743, 'tvdb': 3977401, 'trakt': 225208}",law-order-special-victims-unit
overview_changed,Law & Order: SVU,12,20,Totem,overview,,"When a young girl is found dead with a doll that is believed to have been left as a totem, detectives Benson and Stabler team up with Captain Jackson, a psychologist who assisted them with a recent case, to investigate her murder. Jackson joins the detectives as they retrace the girl's last steps and go to meet with her piano teacher June Frye. Jackson's skills prove to be invaluable in deciphering the meaning of the totem and ultimately finding her killer.",law-order-special-victims-unit
traktFirstAired_changed,Law & Order: SVU,12,20,Totem,traktFirstAired,,2011-03-31T01:00:00.000Z,law-order-special-victims-unit
title_changed,Law & Order: SVU,12,21,Reparations,title,,Reparations,law-order-special-victims-unit
traktSlug_changed,Law & Order: SVU,12,21,Reparations,traktSlug,,law-order-special-victims-unit,law-order-special-victims-unit
traktIds_changed,Law & Order: SVU,12,21,Reparations,traktIds,,"{'imdb': 'tt1870087', 'plex': {'guid': '5d9c13e9ba6eb9001fc26d7e'}, 'tmdb': 214745, 'tvdb': 4021021, 'trakt': 225209}",law-order-special-victims-unit
overview_changed,Law & Order: SVU,12,21,Reparations,overview,,"Two high-powered attorneys face each other across the aisle when Casey Novak returns to the team, and Joe Dekker takes a leave of absence from his Los Angeles duties after his cousin is charged with rape. Dekker's unwavering belief in his cousin's innocence, and a court disturbance make Novak and Benson take another look at the evidence, which leads them to someone playing a very long game in the name of hatred.",law-order-special-victims-unit
traktFirstAired_changed,Law & Order: SVU,12,21,Reparations,traktFirstAired,,2011-04-07T01:00:00.000Z,law-order-special-victims-unit
title_changed,Law & Order: SVU,12,22,Bang,title,,Bang,law-order-special-victims-unit
traktSlug_changed,Law & Order: SVU,12,22,Bang,traktSlug,,law-order-special-victims-unit,law-order-special-victims-unit
traktIds_changed,Law & Order: SVU,12,22,Bang,traktIds,,"{'imdb': 'tt1863819', 'plex': {'guid': '5d9c13e9ba6eb9001fc26d5a'}, 'tmdb': 214746, 'tvdb': 4076993, 'trakt': 225210}",law-order-special-victims-unit
overview_changed,Law & Order: SVU,12,22,Bang,overview,,"When an abandoned baby is found on playground, Detectives Benson and Stabler go in search of the child's caregiver. Upon meeting the nanny and her boyfriend, Ken Turner, they soon realize that he is also engaged to the baby's adoptive mother, Dede Aston. As the detectives dig deeper into Turner's malevolent past, they realize that the law may be on his side.",law-order-special-victims-unit
traktFirstAired_changed,Law & Order: SVU,12,22,Bang,traktFirstAired,,2011-05-05T01:00:00.000Z,law-order-special-victims-unit
title_changed,Law & Order: SVU,12,23,Delinquent,title,,Delinquent,law-order-special-victims-unit
traktSlug_changed,Law & Order: SVU,12,23,Delinquent,traktSlug,,law-order-special-victims-unit,law-order-special-victims-unit
traktIds_changed,Law & Order: SVU,12,23,Delinquent,traktIds,,"{'imdb': 'tt1875495', 'plex': {'guid': '5d9c13e9e264b7001fcbb6a0'}, 'tmdb': 214748, 'tvdb': 4076994, 'trakt': 225211}",law-order-special-victims-unit
overview_changed,Law & Order: SVU,12,23,Delinquent,overview,,"When a young woman finds a teenage boy asleep and naked in her bedroom, his mother, Bree Walsh, is quick to defend him. While Detective Benson and Detective Stabler try to figure out what truly happened, they also have to manage the sneaky teenager and his naive mother. As the detectives dig deeper, they discover how deceptive appearances can be.",law-order-special-victims-unit
traktFirstAired_changed,Law & Order: SVU,12,23,Delinquent,traktFirstAired,,2011-05-12T01:00:00.000Z,law-order-special-victims-unit
title_changed,Law & Order: SVU,12,24,Smoked,title,,Smoked,law-order-special-victims-unit
traktSlug_changed,Law & Order: SVU,12,24,Smoked,traktSlug,,law-order-special-victims-unit,law-order-special-victims-unit
traktIds_changed,Law & Order: SVU,12,24,Smoked,traktIds,,"{'imdb': 'tt1875496', 'plex': {'guid': '5d9c13e9ba6eb9001fc26d66'}, 'tmdb': 214747, 'tvdb': 4077620, 'trakt': 225212}",law-order-special-victims-unit
overview_changed,Law & Order: SVU,12,24,Smoked,overview,,"When a woman is murdered during an afternoon shopping trip with her daughter, Detectives Benson and Stabler are called in because she was scheduled to testify in their high-profile rape case. As the detectives continue to investigate the correlation between the murder and their case, they discover unlikely friendships that will lead them to the truth.",law-order-special-victims-unit
traktFirstAired_changed,Law & Order: SVU,12,24,Smoked,traktFirstAired,,2011-05-19T01:00:00.000Z,law-order-special-victims-unit
title_changed,Law & Order: SVU,13,1,Scorched Earth,title,,Scorched Earth,law-order-special-victims-unit
traktSlug_changed,Law & Order: SVU,13,1,Scorched Earth,traktSlug,,law-order-special-victims-unit,law-order-special-victims-unit
traktIds_changed,Law & Order: SVU,13,1,Scorched Earth,traktIds,,"{'imdb': 'tt1989114', 'plex': {'guid': '5d9c13e96c3e37001ed04924'}, 'tmdb': 214758, 'tvdb': 4127818, 'trakt': 225213}",law-order-special-victims-unit
overview_changed,Law & Order: SVU,13,1,Scorched Earth,overview,,"An African immigrant working as a maid accuses an Italian diplomat of rape, but is she really in it just for the money? Meanwhile, Stabler's return remains in doubt after his latest shooting.",law-order-special-victims-unit
traktFirstAired_changed,Law & Order: SVU,13,1,Scorched Earth,traktFirstAired,,2011-09-22T01:00:00.000Z,law-order-special-victims-unit
title_changed,Law & Order: SVU,13,2,Personal Fouls,title,,Personal Fouls,law-order-special-victims-unit
traktSlug_changed,Law & Order: SVU,13,2,Personal Fouls,traktSlug,,law-order-special-victims-unit,law-order-special-victims-unit
traktIds_changed,Law & Order: SVU,13,2,Personal Fouls,traktIds,,"{'imdb': 'tt2016572', 'plex': {'guid': '5d9c13e9705e7a001e770ea3'}, 'tmdb': 214759, 'tvdb': 4160107, 'trakt': 225214}",law-order-special-victims-unit
overview_changed,Law & Order: SVU,13,2,Personal Fouls,overview,,"SVU investigates an accusation that a revered high school basketball coach sexually abused his players, but they ultimately may need the cooperation of a reluctant pro superstar to make the case.",law-order-special-victims-unit
traktFirstAired_changed,Law & Order: SVU,13,2,Personal Fouls,traktFirstAired,,2011-09-29T01:00:00.000Z,law-order-special-victims-unit
title_changed,Law & Order: SVU,13,3,Blood Brothers,title,,Blood Brothers,law-order-special-victims-unit
traktSlug_changed,Law & Order: SVU,13,3,Blood Brothers,traktSlug,,law-order-special-victims-unit,law-order-special-victims-unit
traktIds_changed,Law & Order: SVU,13,3,Blood Brothers,traktIds,,"{'imdb': 'tt2003617', 'plex': {'guid': '5d9c13e96c3e37001ed04914'}, 'tmdb': 214760, 'tvdb': 4160108, 'trakt': 225215}",law-order-special-victims-unit
overview_changed,Law & Order: SVU,13,3,Blood Brothers,overview,,"A pregnant thirteen-year-old girl from Washington Heights claims that the son of an ambassador raped her, but the accused goes missing before SVU can question him.",law-order-special-victims-unit
traktFirstAired_changed,Law & Order: SVU,13,3,Blood Brothers,traktFirstAired,,2011-10-06T01:00:00.000Z,law-order-special-victims-unit
title_changed,Law & Order: SVU,13,4,Double Strands,title,,Double Strands,law-order-special-victims-unit
traktSlug_changed,Law & Order: SVU,13,4,Double Strands,traktSlug,,law-order-special-victims-unit,law-order-special-victims-unit
traktIds_changed,Law & Order: SVU,13,4,Double Strands,traktIds,,"{'imdb': 'tt2001896', 'plex': {'guid': '5d9c13e96c3e37001ed04928'}, 'tmdb': 214761, 'tvdb': 4160109, 'trakt': 225216}",law-order-special-victims-unit
overview_changed,Law & Order: SVU,13,4,Double Strands,overview,,"Detective Rollins believes that SVU has caught a serial rapist from one of her earlier cases in Georgia, but a passioned request after a suicide attempt leads Amaro to suspect that they may have the wrong person.",law-order-special-victims-unit
traktFirstAired_changed,Law & Order: SVU,13,4,Double Strands,traktFirstAired,,2011-10-13T01:00:00.000Z,law-order-special-victims-unit
title_changed,Law & Order: SVU,13,5,Missing Pieces,title,,Missing Pieces,law-order-special-victims-unit
traktSlug_changed,Law & Order: SVU,13,5,Missing Pieces,traktSlug,,law-order-special-victims-unit,law-order-special-victims-unit
traktIds_changed,Law & Order: SVU,13,5,Missing Pieces,traktIds,,"{'imdb': 'tt2058396', 'plex': {'guid': '5d9c13e9705e7a001e770eb7'}, 'tmdb': 214762, 'tvdb': 4160110, 'trakt': 225217}",law-order-special-victims-unit
overview_changed,Law & Order: SVU,13,5,Missing Pieces,overview,,Detectives search for a missing baby on Halloween after a young mother from Buffalo tells them her car was stolen while her baby was still in it.,law-order-special-victims-unit
traktFirstAired_changed,Law & Order: SVU,13,5,Missing Pieces,traktFirstAired,,2011-10-20T01:00:00.000Z,law-order-special-victims-unit
title_changed,Law & Order: SVU,13,6,True Believers,title,,True Believers,law-order-special-victims-unit
traktSlug_changed,Law & Order: SVU,13,6,True Believers,traktSlug,,law-order-special-victims-unit,law-order-special-victims-unit
traktIds_changed,Law & Order: SVU,13,6,True Believers,traktIds,,"{'imdb': 'tt2070250', 'plex': {'guid': '5d9c13e9705e7a001e770eab'}, 'tmdb': 214763, 'tvdb': 4188703, 'trakt': 225218}",law-order-special-victims-unit
overview_changed,Law & Order: SVU,13,6,True Believers,overview,,The SVU team works together to investigate the case of a promising music student who was brutally raped at gunpoint.,law-order-special-victims-unit
traktFirstAired_changed,Law & Order: SVU,13,6,True Believers,traktFirstAired,,2011-11-03T01:00:00.000Z,law-order-special-victims-unit
title_changed,Law & Order: SVU,13,7,Russian Brides,title,,Russian Brides,law-order-special-victims-unit
traktSlug_changed,Law & Order: SVU,13,7,Russian Brides,traktSlug,,law-order-special-victims-unit,law-order-special-victims-unit
traktIds_changed,Law & Order: SVU,13,7,Russian Brides,traktIds,,"{'imdb': 'tt2092669', 'plex': {'guid': '5d9c13e92192ba001f396461'}, 'tmdb': 214764, 'tvdb': 4199035, 'trakt': 225219}",law-order-special-victims-unit
overview_changed,Law & Order: SVU,13,7,Russian Brides,overview,,"In order to bring down a Russian mobster running an international prostitution/kidnapping ring disguised as a Russian bride website, Cragen steps from behind the desk to go undercover.",law-order-special-victims-unit
traktFirstAired_changed,Law & Order: SVU,13,7,Russian Brides,traktFirstAired,,2011-11-10T02:00:00.000Z,law-order-special-victims-unit
title_changed,Law & Order: SVU,13,8,Educated Guess,title,,Educated Guess,law-order-special-victims-unit
traktSlug_changed,Law & Order: SVU,13,8,Educated Guess,traktSlug,,law-order-special-victims-unit,law-order-special-victims-unit
traktIds_changed,Law & Order: SVU,13,8,Educated Guess,traktIds,,"{'imdb': 'tt2100037', 'plex': {'guid': '5d9c13e9705e7a001e770eaf'}, 'tmdb': 214765, 'tvdb': 4201177, 'trakt': 225220}",law-order-special-victims-unit
overview_changed,Law & Order: SVU,13,8,Educated Guess,overview,,"A patient in a mental hospital claims to have witnessed a sexual assault. However, the supposed victim is a fellow patient who has a history of making rape allegations, but she denies being assaulted this time.",law-order-special-victims-unit
traktFirstAired_changed,Law & Order: SVU,13,8,Educated Guess,traktFirstAired,,2011-11-17T02:00:00.000Z,law-order-special-victims-unit
title_changed,Law & Order: SVU,13,9,Lost Traveller,title,,Lost Traveller,law-order-special-victims-unit
traktSlug_changed,Law & Order: SVU,13,9,Lost Traveller,traktSlug,,law-order-special-victims-unit,law-order-special-victims-unit
traktIds_changed,Law & Order: SVU,13,9,Lost Traveller,traktIds,,"{'imdb': 'tt2095306', 'plex': {'guid': '5d9c13e92192ba001f396459'}, 'tmdb': 214766, 'tvdb': 4202903, 'trakt': 225221}",law-order-special-victims-unit
overview_changed,Law & Order: SVU,13,9,Lost Traveller,overview,,"When a Romani boy vanishes on his way home from school, the Special Victims Unit must penetrate his insular community to find the unlikely abductors.",law-order-special-victims-unit
traktFirstAired_changed,Law & Order: SVU,13,9,Lost Traveller,traktFirstAired,,2011-12-01T02:00:00.000Z,law-order-special-victims-unit
title_changed,Law & Order: SVU,13,10,Spiraling Down,title,,Spiraling Down,law-order-special-victims-unit
traktSlug_changed,Law & Order: SVU,13,10,Spiraling Down,traktSlug,,law-order-special-victims-unit,law-order-special-victims-unit
traktIds_changed,Law & Order: SVU,13,10,Spiraling Down,traktIds,,"{'imdb': 'tt2110782', 'plex': {'guid': '5d9c13e96c3e37001ed0490c'}, 'tmdb': 214768, 'tvdb': 4207556, 'trakt': 225222}",law-order-special-victims-unit
overview_changed,Law & Order: SVU,13,10,Spiraling Down,overview,,"A retired pro quarterback is busted for having sex with a fourteen-year-old prostitute, but he may be suffering from diminished capacity because of all the concussions he had on the field.",law-order-special-victims-unit
traktFirstAired_changed,Law & Order: SVU,13,10,Spiraling Down,traktFirstAired,,2011-12-08T02:00:00.000Z,law-order-special-victims-unit
title_changed,Law & Order: SVU,13,11,Theatre Tricks,title,,Theatre Tricks,law-order-special-victims-unit
traktSlug_changed,Law & Order: SVU,13,11,Theatre Tricks,traktSlug,,law-order-special-victims-unit,law-order-special-victims-unit
traktIds_changed,Law & Order: SVU,13,11,Theatre Tricks,traktIds,,"{'imdb': 'tt2135661', 'plex': {'guid': '5d9c13e9705e7a001e770eb3'}, 'tmdb': 214778, 'tvdb': 4229568, 'trakt': 225223}",law-order-special-victims-unit
overview_changed,Law & Order: SVU,13,11,Theatre Tricks,overview,,SVU tries to figure out who was responsible for the real-life rape of an actress during an interactive theater performance that everybody just assumed was part of the show.,law-order-special-victims-unit
traktFirstAired_changed,Law & Order: SVU,13,11,Theatre Tricks,traktFirstAired,,2012-01-12T02:00:00.000Z,law-order-special-victims-unit
title_changed,Law & Order: SVU,13,12,Official Story,title,,Official Story,law-order-special-victims-unit
traktSlug_changed,Law & Order: SVU,13,12,Official Story,traktSlug,,law-order-special-victims-unit,law-order-special-victims-unit
traktIds_changed,Law & Order: SVU,13,12,Official Story,traktIds,,"{'imdb': 'tt2164129', 'plex': {'guid': '5d9c13e9705e7a001e770ea7'}, 'tmdb': 214770, 'tvdb': 4239760, 'trakt': 225224}",law-order-special-victims-unit
overview_changed,Law & Order: SVU,13,12,Official Story,overview,,Benson and Amaro must work around a resistant victim when the CEO of a military contractor is assaulted.,law-order-special-victims-unit
traktFirstAired_changed,Law & Order: SVU,13,12,Official Story,traktFirstAired,,2012-01-19T02:00:00.000Z,law-order-special-victims-unit
